time_ms,raw_angle,angle_deg,servo_us,phase,i2c_valid,valid,glitch,status,unwrapped_deg,phase_displacement_deg
12752,2792,245.3906,2000,LEFT_2000_US,1,1,0,48,-302.8711,-302.8711
12792,2769,243.3691,2000,LEFT_2000_US,1,1,0,48,-304.8926,-304.8926
12832,2750,241.6992,2000,LEFT_2000_US,1,1,0,48,-306.5625,-306.5625
12872,4095,359.9121,2000,LEFT_2000_US,1,0,1,48,-306.5625,-306.5625
12912,2726,239.5898,2000,LEFT_2000_US,1,1,0,48,-308.6719,-308.6719
12952,2729,239.8535,2000,LEFT_2000_US,1,1,0,48,-308.4082,-308.4082
12992,2723,239.3262,2000,LEFT_2000_US,1,1,0,48,-308.9355,-308.9355
13032,2716,238.7109,2000,LEFT_2000_US,1,1,0,48,-309.5508,-309.5508
13072,2705,237.7441,2000,LEFT_2000_US,1,1,0,48,-310.5176,-310.5176
13112,2693,236.6895,2000,LEFT_2000_US,1,1,0,48,-311.5723,-311.5723
13152,2675,235.1074,2000,LEFT_2000_US,1,1,0,48,-313.1543,-313.1543
13192,2650,232.9102,2000,LEFT_2000_US,1,1,0,48,-315.3516,-315.3516
13232,2658,233.6133,2000,LEFT_2000_US,1,1,0,48,-314.6484,-314.6484
13272,2646,232.5586,2000,LEFT_2000_US,1,1,0,48,-315.7031,-315.7031
13312,2618,230.0977,2000,LEFT_2000_US,1,1,0,48,-318.1641,-318.1641
13352,2616,229.9219,2000,LEFT_2000_US,1,1,0,48,-318.3398,-318.3398
13392,2616,229.9219,2000,LEFT_2000_US,1,1,0,48,-318.3398,-318.3398
13432,2604,228.8672,2000,LEFT_2000_US,1,1,0,48,-319.3945,-319.3945
13472,2585,227.1973,2000,LEFT_2000_US,1,1,0,48,-321.0645,-321.0645
13512,2579,226.6699,2000,LEFT_2000_US,1,1,0,48,-321.5918,-321.5918
13552,2560,225.0000,2000,LEFT_2000_US,1,1,0,48,-323.2617,-323.2617
13592,2539,223.1543,2000,LEFT_2000_US,1,1,0,48,-325.1074,-325.1074
13632,2546,223.7695,2000,LEFT_2000_US,1,1,0,48,-324.4922,-324.4922
13672,2526,222.0117,2000,LEFT_2000_US,1,1,0,48,-326.2500,-326.2500
13712,2508,220.4297,2000,LEFT_2000_US,1,1,0,48,-327.8320,-327.8320
13752,2499,219.6387,2000,LEFT_2000_US,1,1,0,48,-328.6230,-328.6230
13792,2498,219.5508,2000,LEFT_2000_US,1,1,0,48,-328.7109,-328.7109
13832,2487,218.5840,2000,LEFT_2000_US,1,1,0,48,-329.6777,-329.6777
13872,2470,217.0898,2000,LEFT_2000_US,1,1,0,48,-331.1719,-331.1719
13912,2456,215.8594,2000,LEFT_2000_US,1,1,0,48,-332.4023,-332.4023
13952,2445,214.8926,2000,LEFT_2000_US,1,1,0,48,-333.3691,-333.3691
13992,2423,212.9590,2000,LEFT_2000_US,1,1,0,48,-335.3027,-335.3027
14032,2412,211.9922,2000,LEFT_2000_US,1,1,0,48,-336.2695,-336.2695
14072,2400,210.9375,2000,LEFT_2000_US,1,1,0,48,-337.3242,-337.3242
14112,2396,210.5859,2000,LEFT_2000_US,1,1,0,48,-337.6758,-337.6758
14152,2390,210.0586,2000,LEFT_2000_US,1,1,0,48,-338.2031,-338.2031
14192,2375,208.7402,2000,LEFT_2000_US,1,1,0,48,-339.5215,-339.5215
14232,2368,208.1250,2000,LEFT_2000_US,1,1,0,48,-340.1367,-340.1367
14272,2355,206.9824,2000,LEFT_2000_US,1,1,0,48,-341.2793,-341.2793
14312,2335,205.2246,2000,LEFT_2000_US,1,1,0,48,-343.0371,-343.0371
14352,2319,203.8184,2000,LEFT_2000_US,1,1,0,48,-344.4434,-344.4434
14392,2308,202.8516,2000,LEFT_2000_US,1,1,0,48,-345.4102,-345.4102
14432,2302,202.3242,2000,LEFT_2000_US,1,1,0,48,-345.9375,-345.9375
14472,2292,201.4453,2000,LEFT_2000_US,1,1,0,48,-346.8164,-346.8164
14512,2281,200.4785,2000,LEFT_2000_US,1,1,0,48,-347.7832,-347.7832
14552,2262,198.8086,2000,LEFT_2000_US,1,1,0,48,-349.4531,-349.4531
14592,2259,198.5449,2000,LEFT_2000_US,1,1,0,48,-349.7168,-349.7168
14632,2242,197.0508,2000,LEFT_2000_US,1,1,0,48,-351.2109,-351.2109
14672,2229,195.9082,2000,LEFT_2000_US,1,1,0,48,-352.3535,-352.3535
14712,2221,195.2051,2000,LEFT_2000_US,1,1,0,48,-353.0566,-353.0566
14752,2207,193.9746,2000,LEFT_2000_US,1,1,0,48,-354.2871,-354.2871
14792,2196,193.0078,2000,LEFT_2000_US,1,1,0,48,-355.2539,-355.2539
14832,2193,192.7441,2000,LEFT_2000_US,1,1,0,48,-355.5176,-355.5176
14872,2180,191.6016,2000,LEFT_2000_US,1,1,0,48,-356.6602,-356.6602
14912,2160,189.8438,2000,LEFT_2000_US,1,1,0,48,-358.4180,-358.4180
14952,2155,189.4043,2000,LEFT_2000_US,1,1,0,48,-358.8574,-358.8574
14992,2140,188.0859,2000,LEFT_2000_US,1,1,0,48,-360.1758,-360.1758
15032,2126,186.8555,2000,LEFT_2000_US,1,1,0,48,-361.4062,-361.4062
15072,2114,185.8008,2000,LEFT_2000_US,1,1,0,48,-362.4609,-362.4609
15112,2108,185.2734,2000,LEFT_2000_US,1,1,0,48,-362.9883,-362.9883
15152,2092,183.8672,2000,LEFT_2000_US,1,1,0,48,-364.3945,-364.3945
15192,2080,182.8125,2000,LEFT_2000_US,1,1,0,48,-365.4492,-365.4492
15232,2069,181.8457,2000,LEFT_2000_US,1,1,0,48,-366.4160,-366.4160
15272,2055,180.6152,2000,LEFT_2000_US,1,1,0,48,-367.6465,-367.6465
15312,2044,179.6484,2000,LEFT_2000_US,1,1,0,48,-368.6133,-368.6133
15352,2029,178.3301,2000,LEFT_2000_US,1,1,0,48,-369.9316,-369.9316
15392,2018,177.3633,2000,LEFT_2000_US,1,1,0,48,-370.8984,-370.8984
15432,2007,176.3965,2000,LEFT_2000_US,1,1,0,48,-371.8652,-371.8652
15472,1996,175.4297,2000,LEFT_2000_US,1,1,0,48,-372.8320,-372.8320
15512,1985,174.4629,2000,LEFT_2000_US,1,1,0,48,-373.7988,-373.7988
15552,1972,173.3203,2000,LEFT_2000_US,1,1,0,48,-374.9414,-374.9414
15592,1960,172.2656,2000,LEFT_2000_US,1,1,0,48,-375.9961,-375.9961
15632,1945,170.9473,2000,LEFT_2000_US,1,1,0,48,-377.3145,-377.3145
15672,1933,169.8926,2000,LEFT_2000_US,1,1,0,48,-378.3691,-378.3691
15712,1925,169.1895,2000,LEFT_2000_US,1,1,0,48,-379.0723,-379.0723
15752,1912,168.0469,2000,LEFT_2000_US,1,1,0,48,-380.2148,-380.2148
15792,1901,167.0801,2000,LEFT_2000_US,1,1,0,48,-381.1816,-381.1816
15832,1886,165.7617,2000,LEFT_2000_US,1,1,0,48,-382.5000,-382.5000
15872,1878,165.0586,2000,LEFT_2000_US,1,1,0,48,-383.2031,-383.2031
15912,1864,163.8281,2000,LEFT_2000_US,1,1,0,48,-384.4336,-384.4336
15952,1846,162.2461,2000,LEFT_2000_US,1,1,0,48,-386.0156,-386.0156
15992,1837,161.4551,2000,LEFT_2000_US,1,1,0,48,-386.8066,-386.8066
16032,1826,160.4883,2000,LEFT_2000_US,1,1,0,48,-387.7734,-387.7734
16072,1812,159.2578,2000,LEFT_2000_US,1,1,0,48,-389.0039,-389.0039
16112,1808,158.9062,2000,LEFT_2000_US,1,1,0,48,-389.3555,-389.3555
16152,1791,157.4121,2000,LEFT_2000_US,1,1,0,48,-390.8496,-390.8496
16192,1782,156.6211,2000,LEFT_2000_US,1,1,0,48,-391.6406,-391.6406
16232,1771,155.6543,2000,LEFT_2000_US,1,1,0,48,-392.6074,-392.6074
16272,1753,154.0723,2000,LEFT_2000_US,1,1,0,48,-394.1895,-394.1895
16312,1738,152.7539,2000,LEFT_2000_US,1,1,0,48,-395.5078,-395.5078
16352,1730,152.0508,2000,LEFT_2000_US,1,1,0,48,-396.2109,-396.2109
16392,1727,151.7871,2000,LEFT_2000_US,1,1,0,48,-396.4746,-396.4746
16432,1705,149.8535,2000,LEFT_2000_US,1,1,0,48,-398.4082,-398.4082
16472,1703,149.6777,2000,LEFT_2000_US,1,1,0,48,-398.5840,-398.5840
16512,1693,148.7988,2000,LEFT_2000_US,1,1,0,48,-399.4629,-399.4629
16552,1675,147.2168,2000,LEFT_2000_US,1,1,0,48,-401.0449,-401.0449
16592,1669,146.6895,2000,LEFT_2000_US,1,1,0,48,-401.5723,-401.5723
16632,1658,145.7227,2000,LEFT_2000_US,1,1,0,48,-402.5391,-402.5391
16672,1636,143.7891,2000,LEFT_2000_US,1,1,0,48,-404.4727,-404.4727
16712,1625,142.8223,2000,LEFT_2000_US,1,1,0,48,-405.4395,-405.4395
16752,1622,142.5586,2000,LEFT_2000_US,1,1,0,48,-405.7031,-405.7031
16792,1600,140.6250,2000,LEFT_2000_US,1,1,0,48,-407.6367,-407.6367
16832,1598,140.4492,2000,LEFT_2000_US,1,1,0,48,-407.8125,-407.8125
16872,1594,140.0977,2000,LEFT_2000_US,1,1,0,48,-408.1641,-408.1641
16912,1584,139.2188,2000,LEFT_2000_US,1,1,0,48,-409.0430,-409.0430
16952,1562,137.2852,2000,LEFT_2000_US,1,1,0,48,-410.9766,-410.9766
16992,1559,137.0215,2000,LEFT_2000_US,1,1,0,48,-411.2402,-411.2402
17032,1537,135.0879,2000,LEFT_2000_US,1,1,0,48,-413.1738,-413.1738
17072,1525,134.0332,2000,LEFT_2000_US,1,1,0,48,-414.2285,-414.2285
17112,1512,132.8906,2000,LEFT_2000_US,1,1,0,48,-415.3711,-415.3711
17152,1518,133.4180,2000,LEFT_2000_US,1,1,0,48,-414.8438,-414.8438
17192,1492,131.1328,2000,LEFT_2000_US,1,1,0,48,-417.1289,-417.1289
17232,1491,131.0449,2000,LEFT_2000_US,1,1,0,48,-417.2168,-417.2168
17272,1485,130.5176,2000,LEFT_2000_US,1,1,0,48,-417.7441,-417.7441
17312,1456,127.9688,2000,LEFT_2000_US,1,1,0,48,-420.2930,-420.2930
17352,1456,127.9688,2000,LEFT_2000_US,1,1,0,48,-420.2930,-420.2930
17392,1440,126.5625,2000,LEFT_2000_US,1,1,0,48,-421.6992,-421.6992
17432,1424,125.1562,2000,LEFT_2000_US,1,1,0,48,-423.1055,-423.1055
17472,1411,124.0137,2000,LEFT_2000_US,1,1,0,48,-424.2480,-424.2480
17512,1400,123.0469,2000,LEFT_2000_US,1,1,0,48,-425.2148,-425.2148
17552,1389,122.0801,2000,LEFT_2000_US,1,1,0,48,-426.1816,-426.1816
17592,1392,122.3438,2000,LEFT_2000_US,1,1,0,48,-425.9180,-425.9180
17632,1392,122.3438,2000,LEFT_2000_US,1,1,0,48,-425.9180,-425.9180
17672,1382,121.4648,2000,LEFT_2000_US,1,1,0,48,-426.7969,-426.7969
17712,1373,120.6738,2000,LEFT_2000_US,1,1,0,48,-427.5879,-427.5879
17752,1361,119.6191,2000,LEFT_2000_US,1,1,0,48,-428.6426,-428.6426
17792,1330,116.8945,2000,LEFT_2000_US,1,1,0,48,-431.3672,-431.3672
17832,1319,115.9277,2000,LEFT_2000_US,1,1,0,48,-432.3340,-432.3340
17872,1311,115.2246,2000,LEFT_2000_US,1,1,0,48,-433.0371,-433.0371
17912,1293,113.6426,2000,LEFT_2000_US,1,1,0,48,-434.6191,-434.6191
17952,1282,112.6758,2000,LEFT_2000_US,1,1,0,48,-435.5859,-435.5859
17992,1300,114.2578,2000,LEFT_2000_US,1,1,0,48,-434.0039,-434.0039
18032,1286,113.0273,2000,LEFT_2000_US,1,1,0,48,-435.2344,-435.2344
18072,1257,110.4785,2000,LEFT_2000_US,1,1,0,48,-437.7832,-437.7832
18112,1270,111.6211,2000,LEFT_2000_US,1,1,0,48,-436.6406,-436.6406
18152,1255,110.3027,2000,LEFT_2000_US,1,1,0,48,-437.9590,-437.9590
18192,1222,107.4023,2000,LEFT_2000_US,1,1,0,48,-440.8594,-440.8594
18232,1213,106.6113,2000,LEFT_2000_US,1,1,0,48,-441.6504,-441.6504
18272,1217,106.9629,2000,LEFT_2000_US,1,1,0,48,-441.2988,-441.2988
18312,1194,104.9414,2000,LEFT_2000_US,1,1,0,48,-443.3203,-443.3203
18352,1207,106.0840,2000,LEFT_2000_US,1,1,0,48,-442.1777,-442.1777
18392,1197,105.2051,2000,LEFT_2000_US,1,1,0,48,-443.0566,-443.0566
18432,1179,103.6230,2000,LEFT_2000_US,1,1,0,48,-444.6387,-444.6387
18472,1176,103.3594,2000,LEFT_2000_US,1,1,0,48,-444.9023,-444.9023
18512,1164,102.3047,2000,LEFT_2000_US,1,1,0,48,-445.9570,-445.9570
18552,1141,100.2832,2000,LEFT_2000_US,1,1,0,48,-447.9785,-447.9785
18592,1130,99.3164,2000,LEFT_2000_US,1,1,0,48,-448.9453,-448.9453
18632,1103,96.9434,2000,LEFT_2000_US,1,1,0,48,-451.3184,-451.3184
18672,1090,95.8008,2000,LEFT_2000_US,1,1,0,48,-452.4609,-452.4609
18712,1103,96.9434,2000,LEFT_2000_US,1,1,0,48,-451.3184,-451.3184
18752,1069,93.9551,2000,LEFT_2000_US,1,1,0,48,-454.3066,-454.3066
18792,1063,93.4277,2000,LEFT_2000_US,1,1,0,48,-454.8340,-454.8340
18832,1077,94.6582,2000,LEFT_2000_US,1,1,0,48,-453.6035,-453.6035
18872,1056,92.8125,2000,LEFT_2000_US,1,1,0,48,-455.4492,-455.4492
18912,1023,89.9121,2000,LEFT_2000_US,1,1,0,48,-458.3496,-458.3496
18952,1034,90.8789,2000,LEFT_2000_US,1,1,0,48,-457.3828,-457.3828
18992,997,87.6270,2000,LEFT_2000_US,1,1,0,48,-460.6348,-460.6348
19032,984,86.4844,2000,LEFT_2000_US,1,1,0,48,-461.7773,-461.7773
19072,973,85.5176,2000,LEFT_2000_US,1,1,0,48,-462.7441,-462.7441
19112,994,87.3633,2000,LEFT_2000_US,1,1,0,48,-460.8984,-460.8984
19152,973,85.5176,2000,LEFT_2000_US,1,1,0,48,-462.7441,-462.7441
19192,4095,359.9121,2000,LEFT_2000_US,1,0,1,8,-462.7441,-462.7441
19232,926,81.3867,2000,LEFT_2000_US,1,1,0,48,-466.8750,-466.8750
19272,944,82.9688,2000,LEFT_2000_US,1,1,0,48,-465.2930,-465.2930
19312,914,80.3320,2000,LEFT_2000_US,1,1,0,48,-467.9297,-467.9297
19352,910,79.9805,2000,LEFT_2000_US,1,1,0,48,-468.2812,-468.2812
19392,881,77.4316,2000,LEFT_2000_US,1,1,0,48,-470.8301,-470.8301
19432,862,75.7617,2000,LEFT_2000_US,1,1,0,48,-472.5000,-472.5000
19472,849,74.6191,2000,LEFT_2000_US,1,1,0,48,-473.6426,-473.6426
19512,834,73.3008,2000,LEFT_2000_US,1,1,0,48,-474.9609,-474.9609
19552,823,72.3340,2000,LEFT_2000_US,1,1,0,48,-475.9277,-475.9277
19592,831,73.0371,2000,LEFT_2000_US,1,1,0,48,-475.2246,-475.2246
19632,828,72.7734,2000,LEFT_2000_US,1,1,0,48,-475.4883,-475.4883
19672,813,71.4551,2000,LEFT_2000_US,1,1,0,48,-476.8066,-476.8066
19712,791,69.5215,2000,LEFT_2000_US,1,1,0,48,-478.7402,-478.7402
19752,779,68.4668,2000,LEFT_2000_US,1,1,0,48,-479.7949,-479.7949
19792,763,67.0605,2000,LEFT_2000_US,1,1,0,48,-481.2012,-481.2012
19832,729,64.0723,2000,LEFT_2000_US,1,1,0,48,-484.1895,-484.1895
19872,716,62.9297,2000,LEFT_2000_US,1,1,0,48,-485.3320,-485.3320
19912,723,63.5449,2000,LEFT_2000_US,1,1,0,48,-484.7168,-484.7168
19952,697,61.2598,2000,LEFT_2000_US,1,1,0,48,-487.0020,-487.0020
19992,695,61.0840,2000,LEFT_2000_US,1,1,0,48,-487.1777,-487.1777
20032,689,60.5566,2000,LEFT_2000_US,1,1,0,48,-487.7051,-487.7051
20072,673,59.1504,2000,LEFT_2000_US,1,1,0,48,-489.1113,-489.1113
20112,660,58.0078,2000,LEFT_2000_US,1,1,0,48,-490.2539,-490.2539
20152,641,56.3379,2000,LEFT_2000_US,1,1,0,48,-491.9238,-491.9238
20192,618,54.3164,2000,LEFT_2000_US,1,1,0,48,-493.9453,-493.9453
20232,609,53.5254,2000,LEFT_2000_US,1,1,0,48,-494.7363,-494.7363
20272,584,51.3281,2000,LEFT_2000_US,1,1,0,48,-496.9336,-496.9336
20312,569,50.0098,2000,LEFT_2000_US,1,1,0,48,-498.2520,-498.2520
20352,558,49.0430,2000,LEFT_2000_US,1,1,0,48,-499.2188,-499.2188
20392,539,47.3730,2000,LEFT_2000_US,1,1,0,48,-500.8887,-500.8887
20432,524,46.0547,2000,LEFT_2000_US,1,1,0,48,-502.2070,-502.2070
20472,517,45.4395,2000,LEFT_2000_US,1,1,0,48,-502.8223,-502.8223
20512,501,44.0332,2000,LEFT_2000_US,1,1,0,48,-504.2285,-504.2285
20552,465,40.8691,2000,LEFT_2000_US,1,1,0,48,-507.3926,-507.3926
20592,462,40.6055,2000,LEFT_2000_US,1,1,0,48,-507.6562,-507.6562
20632,433,38.0566,2000,LEFT_2000_US,1,1,0,48,-510.2051,-510.2051
20672,415,36.4746,2000,LEFT_2000_US,1,1,0,48,-511.7871,-511.7871
20712,399,35.0684,2000,LEFT_2000_US,1,1,0,48,-513.1934,-513.1934
20752,396,34.8047,2000,LEFT_2000_US,1,1,0,48,-513.4570,-513.4570
20792,367,32.2559,2000,LEFT_2000_US,1,1,0,48,-516.0059,-516.0059
20832,362,31.8164,2000,LEFT_2000_US,1,1,0,48,-516.4453,-516.4453
20872,344,30.2344,2000,LEFT_2000_US,1,1,0,48,-518.0273,-518.0273
20912,327,28.7402,2000,LEFT_2000_US,1,1,0,48,-519.5215,-519.5215
20952,309,27.1582,2000,LEFT_2000_US,1,1,0,48,-521.1035,-521.1035
20992,292,25.6641,2000,LEFT_2000_US,1,1,0,16,-522.5977,-522.5977
21032,269,23.6426,2000,LEFT_2000_US,1,1,0,48,-524.6191,-524.6191
21072,247,21.7090,2000,LEFT_2000_US,1,1,0,48,-526.5527,-526.5527
21112,229,20.1270,2000,LEFT_2000_US,1,1,0,48,-528.1348,-528.1348
21152,223,19.5996,2000,LEFT_2000_US,1,1,0,48,-528.6621,-528.6621
21192,197,17.3145,2000,LEFT_2000_US,1,1,0,48,-530.9473,-530.9473
21232,182,15.9961,2000,LEFT_2000_US,1,1,0,48,-532.2656,-532.2656
21272,163,14.3262,2000,LEFT_2000_US,1,1,0,48,-533.9355,-533.9355
21312,151,13.2715,2000,LEFT_2000_US,1,1,0,48,-534.9902,-534.9902
21352,122,10.7227,2000,LEFT_2000_US,1,1,0,48,-537.5391,-537.5391
21392,115,10.1074,2000,LEFT_2000_US,1,1,0,48,-538.1543,-538.1543
21432,95,8.3496,2000,LEFT_2000_US,1,1,0,48,-539.9121,-539.9121
21472,78,6.8555,2000,LEFT_2000_US,1,1,0,48,-541.4062,-541.4062
21512,60,5.2734,2000,LEFT_2000_US,1,1,0,48,-542.9883,-542.9883
21552,45,3.9551,2000,LEFT_2000_US,1,1,0,48,-544.3066,-544.3066
21592,29,2.5488,2000,LEFT_2000_US,1,1,0,48,-545.7129,-545.7129
21632,9,0.7910,2000,LEFT_2000_US,1,1,0,48,-547.4707,-547.4707
21672,0,0.0000,2000,LEFT_2000_US,1,1,0,48,-548.2617,-548.2617
21712,4072,357.8906,2000,LEFT_2000_US,1,1,0,48,-550.3711,-550.3711
21752,4057,356.5723,2000,LEFT_2000_US,1,1,0,48,-551.6895,-551.6895
21792,4047,355.6934,2000,LEFT_2000_US,1,1,0,48,-552.5684,-552.5684
21832,4032,354.3750,2000,LEFT_2000_US,1,1,0,48,-553.8867,-553.8867
21873,4007,352.1777,2000,LEFT_2000_US,1,1,0,48,-556.0840,-556.0840
21912,4000,351.5625,2000,LEFT_2000_US,1,1,0,48,-556.6992,-556.6992
21952,3984,350.1562,2000,LEFT_2000_US,1,1,0,48,-558.1055,-558.1055
21992,3958,347.8711,2000,LEFT_2000_US,1,1,0,48,-560.3906,-560.3906
22032,3942,346.4648,2000,LEFT_2000_US,1,1,0,48,-561.7969,-561.7969
22072,3937,346.0254,2000,LEFT_2000_US,1,1,0,48,-562.2363,-562.2363
22112,4095,359.9121,2000,LEFT_2000_US,1,0,1,48,-562.2363,-562.2363
22152,3898,342.5977,2000,LEFT_2000_US,1,1,0,48,-565.6641,-565.6641
22192,3892,342.0703,2000,LEFT_2000_US,1,1,0,48,-566.1914,-566.1914
22232,3873,340.4004,2000,LEFT_2000_US,1,1,0,48,-567.8613,-567.8613
22272,3858,339.0820,2000,LEFT_2000_US,1,1,0,48,-569.1797,-569.1797
22312,3844,337.8516,2000,LEFT_2000_US,1,1,0,48,-570.4102,-570.4102
22352,3827,336.3574,2000,LEFT_2000_US,1,1,0,48,-571.9043,-571.9043
22392,4095,359.9121,2000,LEFT_2000_US,1,0,1,48,-571.9043,-571.9043
22432,3783,332.4902,2000,LEFT_2000_US,1,1,0,48,-575.7715,-575.7715
22472,3772,331.5234,2000,LEFT_2000_US,1,1,0,48,-576.7383,-576.7383
22512,3757,330.2051,2000,LEFT_2000_US,1,1,0,48,-578.0566,-578.0566
22552,3743,328.9746,2000,LEFT_2000_US,1,1,0,48,-579.2871,-579.2871
22592,3739,328.6230,2000,LEFT_2000_US,1,1,0,48,-579.6387,-579.6387
22632,3723,327.2168,2000,LEFT_2000_US,1,1,0,48,-581.0449,-581.0449
22672,3709,325.9863,2000,LEFT_2000_US,1,1,0,48,-582.2754,-582.2754
22712,3692,324.4922,2000,LEFT_2000_US,1,1,0,48,-583.7695,-583.7695
22752,3669,322.4707,2000,LEFT_2000_US,1,1,0,48,-585.7910,-585.7910
22792,3650,320.8008,2000,LEFT_2000_US,1,1,0,48,-587.4609,-587.4609
22832,3628,318.8672,2000,LEFT_2000_US,1,1,0,48,-589.3945,-589.3945
22872,3614,317.6367,2000,LEFT_2000_US,1,1,0,48,-590.6250,-590.6250
22912,3618,317.9883,2000,LEFT_2000_US,1,1,0,48,-590.2734,-590.2734
22952,3589,315.4395,2000,LEFT_2000_US,1,1,0,48,-592.8223,-592.8223
22992,3591,315.6152,2000,LEFT_2000_US,1,1,0,48,-592.6465,-592.6465
23032,3575,314.2090,2000,LEFT_2000_US,1,1,0,48,-594.0527,-594.0527
23072,3561,312.9785,2000,LEFT_2000_US,1,1,0,48,-595.2832,-595.2832
23112,3525,309.8145,2000,LEFT_2000_US,1,1,0,48,-598.4473,-598.4473
23152,3530,310.2539,2000,LEFT_2000_US,1,1,0,48,-598.0078,-598.0078
23192,3502,307.7930,2000,LEFT_2000_US,1,1,0,48,-600.4688,-600.4688
23232,3480,305.8594,2000,LEFT_2000_US,1,1,0,48,-602.4023,-602.4023
23272,3464,304.4531,2000,LEFT_2000_US,1,1,0,48,-603.8086,-603.8086
23312,3464,304.4531,2000,LEFT_2000_US,1,1,0,48,-603.8086,-603.8086
23352,3436,301.9922,2000,LEFT_2000_US,1,1,0,48,-606.2695,-606.2695
23392,3431,301.5527,2000,LEFT_2000_US,1,1,0,48,-606.7090,-606.7090
23432,3433,301.7285,2000,LEFT_2000_US,1,1,0,48,-606.5332,-606.5332
23472,3419,300.4980,2000,LEFT_2000_US,1,1,0,48,-607.7637,-607.7637
23512,3383,297.3340,2000,LEFT_2000_US,1,1,0,48,-610.9277,-610.9277
23552,3373,296.4551,2000,LEFT_2000_US,1,1,0,48,-611.8066,-611.8066
23592,3355,294.8730,2000,LEFT_2000_US,1,1,0,48,-613.3887,-613.3887
23632,3346,294.0820,2000,LEFT_2000_US,1,1,0,48,-614.1797,-614.1797
23672,3332,292.8516,2000,LEFT_2000_US,1,1,0,48,-615.4102,-615.4102
23712,3341,293.6426,2000,LEFT_2000_US,1,1,0,48,-614.6191,-614.6191
23752,3327,292.4121,2000,LEFT_2000_US,1,1,0,48,-615.8496,-615.8496
23792,3315,291.3574,2000,LEFT_2000_US,1,1,0,48,-616.9043,-616.9043
23832,3280,288.2812,2000,LEFT_2000_US,1,1,0,48,-619.9805,-619.9805
23872,3290,289.1602,2000,LEFT_2000_US,1,1,0,48,-619.1016,-619.1016
23912,3250,285.6445,2000,LEFT_2000_US,1,1,0,48,-622.6172,-622.6172
23952,3241,284.8535,2000,LEFT_2000_US,1,1,0,48,-623.4082,-623.4082
23992,3227,283.6230,2000,LEFT_2000_US,1,1,0,48,-624.6387,-624.6387
24032,3228,283.7109,2000,LEFT_2000_US,1,1,0,48,-624.5508,-624.5508
24072,3201,281.3379,2000,LEFT_2000_US,1,1,0,48,-626.9238,-626.9238
24112,3187,280.1074,2000,LEFT_2000_US,1,1,0,48,-628.1543,-628.1543
24152,3197,280.9863,2000,LEFT_2000_US,1,1,0,48,-627.2754,-627.2754
24192,3187,280.1074,2000,LEFT_2000_US,1,1,0,48,-628.1543,-628.1543
24233,3157,277.4707,2000,LEFT_2000_US,1,1,0,48,-630.7910,-630.7910
24272,3144,276.3281,2000,LEFT_2000_US,1,1,0,48,-631.9336,-631.9336
24312,3141,276.0645,2000,LEFT_2000_US,1,1,0,48,-632.1973,-632.1973
24352,3117,273.9551,2000,LEFT_2000_US,1,1,0,48,-634.3066,-634.3066
24392,3101,272.5488,2000,LEFT_2000_US,1,1,0,48,-635.7129,-635.7129
24432,3090,271.5820,2000,LEFT_2000_US,1,1,0,48,-636.6797,-636.6797
24472,3078,270.5273,2000,LEFT_2000_US,1,1,0,48,-637.7344,-637.7344
24512,3065,269.3848,2000,LEFT_2000_US,1,1,0,48,-638.8770,-638.8770
24552,3076,270.3516,2000,LEFT_2000_US,1,1,0,48,-637.9102,-637.9102
24592,3065,269.3848,2000,LEFT_2000_US,1,1,0,48,-638.8770,-638.8770
24632,3030,266.3086,2000,LEFT_2000_US,1,1,0,48,-641.9531,-641.9531
24672,3044,267.5391,2000,LEFT_2000_US,1,1,0,48,-640.7227,-640.7227
24712,3034,266.6602,2000,LEFT_2000_US,1,1,0,48,-641.6016,-641.6016
24752,2998,263.4961,2000,LEFT_2000_US,1,1,0,48,-644.7656,-644.7656
24792,2999,263.5840,2000,LEFT_2000_US,1,1,0,48,-644.6777,-644.6777
24832,2990,262.7930,2000,LEFT_2000_US,1,1,0,48,-645.4688,-645.4688
24872,2963,260.4199,2000,LEFT_2000_US,1,1,0,48,-647.8418,-647.8418
24912,2953,259.5410,2000,LEFT_2000_US,1,1,0,48,-648.7207,-648.7207
24952,2965,260.5957,2000,LEFT_2000_US,1,1,0,48,-647.6660,-647.6660
24992,2947,259.0137,2000,LEFT_2000_US,1,1,0,48,-649.2480,-649.2480
25032,2935,257.9590,2000,LEFT_2000_US,1,1,0,48,-650.3027,-650.3027
25072,2926,257.1680,2000,LEFT_2000_US,1,1,0,48,-651.0938,-651.0938
25112,2919,256.5527,2000,LEFT_2000_US,1,1,0,48,-651.7090,-651.7090
25152,2885,253.5645,2000,LEFT_2000_US,1,1,0,48,-654.6973,-654.6973
25192,2882,253.3008,2000,LEFT_2000_US,1,1,0,48,-654.9609,-654.9609
25232,2865,251.8066,2000,LEFT_2000_US,1,1,0,48,-656.4551,-656.4551
25273,2855,250.9277,2000,LEFT_2000_US,1,1,0,48,-657.3340,-657.3340
25312,2857,251.1035,2000,LEFT_2000_US,1,1,0,48,-657.1582,-657.1582
25352,2835,249.1699,2000,LEFT_2000_US,1,1,0,48,-659.0918,-659.0918
25392,2846,250.1367,2000,LEFT_2000_US,1,1,0,48,-658.1250,-658.1250
25432,2836,249.2578,2000,LEFT_2000_US,1,1,0,48,-659.0039,-659.0039
